UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,PRICE_TEXT,SUGGESTED_PRICE,CATEGORY_NAME,SUBCATEGORY_NAME,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZENS_PRICE,CASE_PRICE,PRICE_GROUP,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,SANMAR_MAINFRAME_COLOR,MILL,PRODUCT_STATUS,COMPANION_STYLE,MSRP,MAP_PRICING,FRONT_MODEL_IMAGE_URL,PRODUCT_MEASUREMENTS
2949401,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Forest,BC3719_Forest_06202025.gif,BC3719_forest_model_front.jpg,BC3719_forest_model_frontTN.jpg,S,0.8000,22.82,22.82,18.82,NULL,18,294940,1,Forest,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f11/BC3719_forest_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949411,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Forest,BC3719_Forest_06202025.gif,BC3719_forest_model_front.jpg,BC3719_forest_model_frontTN.jpg,XL,0.9500,22.82,22.82,18.82,NULL,18,294941,1,Forest,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f11/BC3719_forest_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949421,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Forest,BC3719_Forest_06202025.gif,BC3719_forest_model_front.jpg,BC3719_forest_model_frontTN.jpg,XS,0.8800,22.82,22.82,18.82,NULL,18,294942,1,Forest,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f11/BC3719_forest_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949431,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,41.44,Sweatshirts/Fleece, ,Vintage Brown,BC3719_VintageBrown_06202025.gif,BC3719_vintagebrown_model_front.jpg,BC3719_vintagebrown_model_frontTN.jpg,2XL,1.1600,24.72,24.72,20.72,NULL,18,294943,1,VintageBrn,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,41.44,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_vintagebrown_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949441,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,45.22,Sweatshirts/Fleece, ,Vintage Brown,BC3719_VintageBrown_06202025.gif,BC3719_vintagebrown_model_front.jpg,BC3719_vintagebrown_model_frontTN.jpg,3XL,1.4700,26.61,26.61,22.61,NULL,12,294944,1,VintageBrn,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,45.22,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_vintagebrown_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949451,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Vintage Brown,BC3719_VintageBrown_06202025.gif,BC3719_vintagebrown_model_front.jpg,BC3719_vintagebrown_model_frontTN.jpg,L,0.8500,22.82,22.82,18.82,NULL,18,294945,1,VintageBrn,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_vintagebrown_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949461,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Vintage Brown,BC3719_VintageBrown_06202025.gif,BC3719_vintagebrown_model_front.jpg,BC3719_vintagebrown_model_frontTN.jpg,M,0.8000,22.82,22.82,18.82,NULL,18,294946,1,VintageBrn,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_vintagebrown_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949471,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Vintage Brown,BC3719_VintageBrown_06202025.gif,BC3719_vintagebrown_model_front.jpg,BC3719_vintagebrown_model_frontTN.jpg,S,0.8000,22.82,22.82,18.82,NULL,18,294947,1,VintageBrn,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_vintagebrown_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949481,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Vintage Brown,BC3719_VintageBrown_06202025.gif,BC3719_vintagebrown_model_front.jpg,BC3719_vintagebrown_model_frontTN.jpg,XL,0.9500,22.82,22.82,18.82,NULL,18,294948,1,VintageBrn,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_vintagebrown_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949491,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Vintage Brown,BC3719_VintageBrown_06202025.gif,BC3719_vintagebrown_model_front.jpg,BC3719_vintagebrown_model_frontTN.jpg,XS,0.8800,22.82,22.82,18.82,NULL,18,294949,1,VintageBrn,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_vintagebrown_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949501,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,41.44,Sweatshirts/Fleece, ,Carolina Blue,BC3719_CarolinaBlue_06202025.gif,BC3719_carolinablue_model_front.jpg,BC3719_carolinablue_model_frontTN.jpg,2XL,1.1600,24.72,24.72,20.72,NULL,18,294950,1,CarolinaBl,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,41.44,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_carolinablue_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949511,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,45.22,Sweatshirts/Fleece, ,Carolina Blue,BC3719_CarolinaBlue_06202025.gif,BC3719_carolinablue_model_front.jpg,BC3719_carolinablue_model_frontTN.jpg,3XL,1.4700,26.61,26.61,22.61,NULL,12,294951,1,CarolinaBl,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,45.22,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_carolinablue_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949521,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Carolina Blue,BC3719_CarolinaBlue_06202025.gif,BC3719_carolinablue_model_front.jpg,BC3719_carolinablue_model_frontTN.jpg,L,0.8500,22.82,22.82,18.82,NULL,18,294952,1,CarolinaBl,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_carolinablue_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949531,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Carolina Blue,BC3719_CarolinaBlue_06202025.gif,BC3719_carolinablue_model_front.jpg,BC3719_carolinablue_model_frontTN.jpg,M,0.8000,22.82,22.82,18.82,NULL,18,294953,1,CarolinaBl,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_carolinablue_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949541,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Carolina Blue,BC3719_CarolinaBlue_06202025.gif,BC3719_carolinablue_model_front.jpg,BC3719_carolinablue_model_frontTN.jpg,S,0.8000,22.82,22.82,18.82,NULL,18,294954,1,CarolinaBl,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_carolinablue_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949551,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Carolina Blue,BC3719_CarolinaBlue_06202025.gif,BC3719_carolinablue_model_front.jpg,BC3719_carolinablue_model_frontTN.jpg,XL,0.9500,22.82,22.82,18.82,NULL,18,294955,1,CarolinaBl,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_carolinablue_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949561,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,37.64,Sweatshirts/Fleece, ,Carolina Blue,BC3719_CarolinaBlue_06202025.gif,BC3719_carolinablue_model_front.jpg,BC3719_carolinablue_model_frontTN.jpg,XS,0.8800,22.82,22.82,18.82,NULL,18,294956,1,CarolinaBl,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,37.64,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f6/BC3719_carolinablue_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949571,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,41.44,Sweatshirts/Fleece, ,Vintage White,BC3719_VintageWhite_06202025.gif,BC3719_vintagewhite_model_front.jpg,BC3719_vintagewhite_model_frontTN.jpg,2XL,1.1600,24.72,24.72,20.72,NULL,18,294957,1,VtgWhite,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,41.44,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f11/BC3719_vintagewhite_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
2949581,BELLA+CANVAS ® Unisex Sponge Fleece Pullover Hoodie. BC3719,Retail fit Tear-away label White drawcords Side seamed Kangaroo pockets Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles Black Heather: 8-ounce 85/15 Airlume combed and ring spun cotton/poly fleece 32 singles Heather Navy: 8-ounce 60/40 Airlume combed and ring spun cotton/poly fleece 32 singles DTG Colors: 8-ounce 70/30 Airlume combed and ring spun cotton/poly fleece with 100% cotton face for printability ,BC3719,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3719TN.jpg,BC3719sw.jpg,BC3719.jpg,SpecSheetMeasurements_BC3719.pdf,Size,45.22,Sweatshirts/Fleece, ,Vintage White,BC3719_VintageWhite_06202025.gif,BC3719_vintagewhite_model_front.jpg,BC3719_vintagewhite_model_frontTN.jpg,3XL,1.4700,26.61,26.61,22.61,NULL,12,294958,1,VtgWhite,Bella + Canvas,Regular,BC3719|BC3719Y|BC3739,45.22,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f11/BC3719_vintagewhite_model_front.jpg,SpecSheetMeasurements_BC3719.pdf,
